nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,pose_score
379.01328,131.51103,394.18045,119.17401,368.63336,116.81532,416.56525,125.63427,353.34055,119.87402,455.1605,189.94481,323.0414,185.88872,516.6959,298.57794,306.62207,271.54007,477.08008,228.0134,345.96484,196.32864,429.6835,396.9516,353.97888,400.77438,440.6892,538.3131,333.5871,552.0698,469.47092,553.1074,332.0302,552.62085,0.6591665
374.67133,129.02525,389.54742,115.756584,364.93533,113.36515,412.25732,120.814674,349.4714,115.66494,451.5525,184.16928,322.74466,183.2445,514.2844,294.83655,304.2568,269.8136,474.70422,224.43137,343.14066,193.27315,428.07358,394.8059,352.32095,398.82117,439.77856,535.6665,332.6258,549.1457,468.23535,554.1145,331.13666,553.75604,0.6519725
370.39792,127.35034,384.74194,114.12537,359.4356,113.11209,409.10672,118.25391,346.7259,117.05124,452.12115,180.38786,321.50308,181.66266,507.8593,294.44492,302.54883,272.05746,470.93546,226.37646,337.51614,193.67268,426.15723,391.19757,351.46634,395.2815,438.79456,533.8793,333.3751,546.9422,474.89917,554.57495,334.46234,552.6999,0.63362885
368.0863,129.09557,383.35843,115.066925,356.9288,113.39052,408.90814,119.19675,344.07098,115.58558,452.7566,181.0005,321.85083,182.40636,502.89462,294.5162,302.50204,276.49783,467.62448,230.59602,336.34613,197.75934,426.9278,391.12357,351.2708,393.68527,439.77847,535.7581,333.458,546.4224,468.26892,549.01117,333.54327,550.9228,0.67879975
366.60614,131.57838,381.06732,117.195755,356.6695,116.18353,407.88443,121.545364,343.10406,119.39943,454.91,185.48666,321.26028,186.42368,497.8591,300.8282,303.75128,281.98843,459.74417,233.82657,334.68268,201.8997,428.47418,393.59155,352.52682,396.18927,440.1565,538.1438,332.92322,549.47015,467.73627,549.2471,333.35593,551.34863,0.66676474
365.88614,135.07257,380.20435,120.98712,356.25162,119.393936,407.12427,125.23049,342.85538,122.67654,455.2632,188.58658,322.64127,191.26936,492.1529,307.81696,305.00266,288.8272,459.43622,241.30925,334.0249,210.42964,429.82956,395.55865,354.28195,397.54068,441.23944,542.25354,332.7567,550.1017,464.63486,547.6177,332.09885,550.61914,0.6931313
364.88293,135.15074,379.65237,121.325775,355.3486,120.43276,408.29352,125.12649,345.24924,122.783745,455.84338,190.65195,323.9487,193.61482,492.68863,307.11584,306.96954,291.6799,459.04593,239.80849,332.71103,212.68881,432.51,405.0199,352.8264,404.83618,436.61798,540.8889,345.0127,533.41736,434.408,608.0858,346.65845,606.7757,0.76697356
366.043,139.32434,380.82172,125.3246,356.0481,124.35503,408.3883,129.62085,342.65417,127.039825,460.0699,196.87248,330.88535,199.3918,485.0864,320.4213,310.81973,304.52658,449.26434,255.94084,325.98807,236.3372,435.0144,406.81946,359.608,408.73935,448.92023,547.9421,338.5308,554.62103,463.02957,544.7663,339.99265,548.15936,0.63422483
367.41476,139.06448,382.62015,124.923134,356.4288,124.136116,410.10754,129.5349,344.86163,127.58958,462.36023,197.43523,333.59406,202.34628,484.41653,321.4276,314.14307,308.934,445.4477,256.88806,326.21426,242.28337,439.67047,408.17123,363.2542,410.8978,449.56628,548.1227,346.1352,556.1912,462.55606,539.35205,352.30994,544.96173,0.6502606
365.66647,138.12384,381.9518,124.11481,356.50613,125.200165,413.41174,128.58919,347.30783,129.2655,464.86502,200.08803,335.65338,206.7073,484.0018,321.2098,316.19998,310.6359,445.11362,256.0895,326.71945,243.08815,442.21103,416.6437,362.2161,417.48962,448.31604,553.9787,350.2234,545.2429,448.46164,617.3696,350.47888,618.8098,0.76226306
369.0772,137.31763,383.88037,122.9454,359.882,122.44744,412.71866,127.412186,348.36853,127.001236,463.09796,195.71606,335.23083,200.86783,485.98795,318.942,317.94815,313.19827,444.1822,249.67221,327.16397,249.35657,442.72552,405.4244,367.2222,409.53986,449.66373,547.637,351.19934,555.81335,461.10406,538.3628,353.37656,544.8746,0.69089735
368.50482,137.78674,382.94595,123.58322,360.0272,123.061005,413.62308,127.33915,350.95465,127.414665,464.97382,198.35616,337.14377,203.16014,485.67377,319.3988,318.76434,315.44803,444.072,250.48834,326.68713,251.91553,445.78397,421.85837,366.21115,419.09338,449.0495,551.90045,355.51892,543.57745,448.33603,613.04083,352.93643,618.0729,0.77944666
371.9859,135.34084,387.0602,120.926674,361.48477,120.51488,417.0796,124.670074,350.11642,124.58591,466.37833,192.6958,338.02496,197.20323,489.94318,314.08463,323.79022,311.98822,442.21936,245.66713,326.56842,256.2738,446.48108,404.02216,371.44345,407.71448,448.96536,547.7972,356.40555,554.48425,464.56595,542.7319,356.89664,545.4381,0.6547163
370.15784,135.16083,386.86172,121.0125,361.54932,121.9784,418.44394,126.053604,352.39856,126.666374,468.06082,195.09691,339.39874,201.1068,490.21765,313.9274,324.4246,311.05026,443.25024,246.36147,325.8268,255.8301,447.60052,412.1742,369.6977,412.04706,449.04184,548.9989,357.1239,540.1541,445.826,616.99524,357.79813,618.76324,0.77651703
377.931,132.01468,393.33746,117.162155,367.57227,116.90069,423.04996,120.479546,356.22574,121.56947,472.47006,188.18253,346.1506,194.30446,498.03348,307.3992,334.26413,311.25552,437.1771,238.3963,322.67117,267.30432,452.63812,400.73026,377.5206,403.83273,447.8707,548.0139,359.7215,553.185,482.78537,545.89594,365.35336,548.20966,0.6220623
380.7887,129.9256,396.5023,115.06941,370.23303,114.79128,425.80026,118.4086,358.9932,119.32577,475.0677,185.94641,349.83728,192.26187,500.10886,303.90695,337.06473,308.86594,435.0861,234.53896,325.30557,267.42572,454.34595,401.10522,379.7631,402.74377,448.85394,548.8854,359.07098,551.8131,480.1341,545.85333,366.83594,548.0104,0.6327671
